Date,Name,Comment
18/05/2023,Antoine Legendre,🙏🏻
15/12/2022,The Tribe,Neil Patel is using AMP btw: https://neilpatel.com/blog/killer-product-pages/?amp
01/03/2022,Erik Runbeck,Neil Patel suggests that AMP is dead... https://neilpatel.com/blog/the-definitive-guide-to-accelerated-mobile-pages-amp/
28/02/2022,Erik Runbeck,+1 following
27/11/2021,Susan Castillo,Thanks for the update. I'll be sure to keep an eye on this thread.
19/11/2021,Kelsie D'Amore,Go to CMS and click on the  gear icon for your blog posts collectionScroll down to Collection Fields and add a new plain text fieldGive it a labelScroll to the top of the page and click Save Collection.
02/11/2021,John Cohan,Thanks for sharing. I found a lot of interesting information here.
29/10/2021,Surendra Dhote,Agree. AMP is no more a standard now. No need to chase amp to get ranked over content.
28/10/2021,Colin Simmons,I second Jeff AMP will not be the standard five years from now and well-optimized web pages will be.
26/08/2021,Jeff Selser,AMP has lost it's shine.  Today I don't see its value over well optimized content.  Google is no longer showing a preference in SERPS. See https://developers.google.com/search/blog/2021/04/more-details-page-experience
15/08/2021,Ernesto Garcia,Yes!! Im looking for AMP too!
12/08/2021,Hannah Dawson,Speed HAS to be on Webflow's roadmap
08/08/2021,Ivanska Carrillo,This is a must needed update for websites that require good SEO to be able to scale their respective businesses or that rely on online-basis only
10/07/2021,Robert Hall,Go to CMS and click on the ⚙ gear icon for your blog posts collection. Scroll down to Collection Fields and add a new plain text field. Give it a label (AMP URL for example). Scroll to the top of the page and click Save Collection.
21/06/2021,Michael Jimison,Thanks for the information keep sharing such informative post keep suggesting such post.
15/06/2021,Zachary Demartini,Hello
07/06/2021,Jhon Juli,I search it on google and find this answer and its working for my website CNA practice testLogin to your Webflow account and open the Designer for your site.
15/04/2021,Elliott Glover,Login to your Webflow account and open the Designer for your site.Go to CMS and click on the ⚙ gear icon for your blog posts collection.Scroll down to Collection Fields and add a new plain text field.Give it a label (AMP URL for example). ...Scroll to the top of the page and click Save
06/04/2021,Shawn Carrié,A spam post full of spam comments. Where are the moderators???
17/01/2021,Guest,I think it's a really good idea but it takes time to implement. I recommend a good website for students where they will write you an essay. The site has been time-tested for a long time so this is just advice.
