Date,Name,Comment
14/02/2023,Edward Bentley,﻿I was not aware that Webflow hosting didn't allow custom emails or just emails. I thought all hosting plans allowed you to set up emails. Even though I love Webflow but one of my must is to be able to set up emails for my clients. This is a deal breaker for me.
09/04/2021,Thomas Wentzel,Every time I have to tell my clients that email is not included I feel ashamed
31/07/2020,Fabian Lichtenstein,A realy must have.
27/07/2020,Konrad von Bruchhausen,A must have for business!!!
20/04/2020,Craftengine,Meet the first email and newsletter Webflow template!
18/07/2019,Alain,It's a musthave!
15/07/2019,Daniel Abbay,I am very surprised email hosting is not included. If you want to attract freelancers and small businesses to start using it you should include this feature. We are trialing Webflow after using Adobe catalyst for many years but this is a major let down. I did not want to use WordPress but it seems a better option as we stand.
08/07/2019,Russell Tice,Huge pitfall for most of my clients. Hopefully an integration is in the works.
12/06/2019,João Santos,It's the only thing preventing me from start offering this service for my clients.Please consider adding this option to your hosting plans.
23/05/2019,Sukhraj Boparai,🙏🏻
06/05/2019,Dusan Vranjes,Please merge this idea with this: https://wishlist.webflow.com/ideas/WEBFLOW-I-1701
06/04/2019,Carolin Boström,Really need this one!!
08/03/2019,Stu Wilkie,Would make a great service even better.
07/03/2019,Jaider Verhoeven,Please add email to Hosting.
12/02/2019,Luis Suarez,we need this ASAP!!
06/02/2019,Alex Kärlek,This Is the priority service that my clients need
05/02/2019,Juval Kuerzi,NEED THIS URGENTLY!!
13/10/2018,James Reyes,Love the platform but still is missing important basics
21/09/2018,Daniel Cobb,This has got be on their ‘to do’ list. I get asked every time if my client can have their own email with Webflow. Makes it complicated when it should be built in with hosting!!
07/09/2018,Matt,It's already hard enough to on-sell the expensive Webflow hosting fees without even considering that email needs to be hosted and managed elsewhere.
